,Unnamed: 0,date,t_bett,t_motor,t_spindle,DRZ2,M8,M121,M127,M7,given2model,welle_z,welle_z_iterpolated
1942,1942,2022-12-10 05:02:29.920,22.0,23.6,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.002262
1943,1943,2022-12-10 05:02:34.925,22.0,23.63,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.0022184
1944,1944,2022-12-10 05:02:39.994,22.0,23.61,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.0021748
1945,1945,2022-12-10 05:02:45.014,22.0,23.6,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.0021311999999999998
1946,1946,2022-12-10 05:02:50.123,22.0,23.63,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.0020876000000000002
1947,1947,2022-12-10 05:02:55.167,22.0,23.6,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.002044
1948,1948,2022-12-10 05:03:00.201,22.0,23.58,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.0020004
1949,1949,2022-12-10 05:03:05.243,22.0,23.61,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.0019568
1950,1950,2022-12-10 05:03:10.266,22.0,23.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.0019131999999999999
1951,1951,2022-12-10 05:03:15.318,22.0,23.6,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00248,0.0018696
1952,1952,2022-12-10 05:03:18.761,22.0,23.6,21.9,49.896240234375,0.0,0.0,0.0,0.0,True,0.001826,0.001826
1953,1953,2022-12-10 05:03:20.413,22.0,23.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001826,0.0018214666666666666
1954,1954,2022-12-10 05:03:25.434,22.0,23.58,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.001826,0.0018169333333333333
1955,1955,2022-12-10 05:03:30.483,22.0,23.6,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.001826,0.0018124
1956,1956,2022-12-10 05:03:35.580,22.0,23.6,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0018078666666666665
1957,1957,2022-12-10 05:03:40.587,22.0,23.6,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0018033333333333332
1958,1958,2022-12-10 05:03:45.627,22.0,23.61,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017988
1959,1959,2022-12-10 05:03:50.692,22.0,23.61,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017942666666666666
1960,1960,2022-12-10 05:03:55.727,22.0,23.6,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017897333333333333
1961,1961,2022-12-10 05:04:00.735,22.0,23.56,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017852
1962,1962,2022-12-10 05:04:05.765,22.0,23.61,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017806666666666667
1963,1963,2022-12-10 05:04:10.808,22.0,23.6,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017761333333333334
1964,1964,2022-12-10 05:04:15.819,22.0,23.6,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017716
1965,1965,2022-12-10 05:04:20.845,22.0,23.6,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017670666666666666
1966,1966,2022-12-10 05:04:25.898,22.0,23.6,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001826,0.0017625333333333333
1967,1967,2022-12-10 05:04:28.933,22.0,23.6,21.9,50.067901611328125,0.0,0.0,0.0,0.0,True,0.001758,0.001758
1968,1968,2022-12-10 05:04:30.961,22.0,23.58,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0017924666666666667
1969,1969,2022-12-10 05:04:36.056,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0018269333333333334
1970,1970,2022-12-10 05:04:41.090,22.0,23.52,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0018614
1971,1971,2022-12-10 05:04:46.141,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0018958666666666667
1972,1972,2022-12-10 05:04:51.237,22.0,23.5,22.0,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0019303333333333334
1973,1973,2022-12-10 05:04:56.291,22.0,23.59,22.0,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0019648
1974,1974,2022-12-10 05:05:01.335,22.0,23.58,22.0,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0019992666666666667
1975,1975,2022-12-10 05:05:06.370,22.0,23.55,22.0,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0020337333333333334
1976,1976,2022-12-10 05:05:11.386,22.0,23.5,22.0,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0020682
1977,1977,2022-12-10 05:05:16.426,22.0,23.52,22.0,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0021026666666666667
1978,1978,2022-12-10 05:05:21.484,22.0,23.5,22.0,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0021371333333333334
1979,1979,2022-12-10 05:05:26.542,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0021716
1980,1980,2022-12-10 05:05:31.602,22.0,23.51,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0022060666666666668
1981,1981,2022-12-10 05:05:36.611,22.0,23.52,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001758,0.0022405333333333334
1982,1982,2022-12-10 05:05:38.952,22.0,23.53,21.9,50.067901611328125,0.0,0.0,0.0,0.0,True,0.002275,0.002275
1983,1983,2022-12-10 05:05:41.670,22.0,23.51,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0022535333333333334
1984,1984,2022-12-10 05:05:46.682,22.0,23.59,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0022320666666666667
1985,1985,2022-12-10 05:05:51.709,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0022106
1986,1986,2022-12-10 05:05:56.754,22.0,23.51,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0021891333333333334
1987,1987,2022-12-10 05:06:01.795,22.0,23.55,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0021676666666666667
1988,1988,2022-12-10 05:06:06.850,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0021462
1989,1989,2022-12-10 05:06:11.869,22.0,23.59,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0021247333333333333
1990,1990,2022-12-10 05:06:16.881,22.0,23.52,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0021032666666666667
1991,1991,2022-12-10 05:06:21.886,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0020818
1992,1992,2022-12-10 05:06:26.959,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0020603333333333333
1993,1993,2022-12-10 05:06:31.964,22.0,23.51,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0020388666666666666
1994,1994,2022-12-10 05:06:37.009,22.0,23.59,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0020174
1995,1995,2022-12-10 05:06:42.025,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0019959333333333332
1996,1996,2022-12-10 05:06:47.028,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.002275,0.0019744666666666666
1997,1997,2022-12-10 05:06:49.013,22.0,23.54,21.8,50.067901611328125,0.0,0.0,0.0,0.0,True,0.001953,0.001953
1998,1998,2022-12-10 05:06:52.031,22.0,23.53,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001953,0.0019432666666666667
1999,1999,2022-12-10 05:06:57.034,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001953,0.0019335333333333335
2000,2000,2022-12-10 05:07:02.089,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001953,0.0019238
2001,2001,2022-12-10 05:07:07.100,22.0,23.59,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0019140666666666668
2002,2002,2022-12-10 05:07:12.161,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0019043333333333334
2003,2003,2022-12-10 05:07:17.203,22.0,23.56,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018946
2004,2004,2022-12-10 05:07:22.221,22.0,23.58,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018848666666666668
2005,2005,2022-12-10 05:07:27.310,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018751333333333333
2006,2006,2022-12-10 05:07:32.326,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018654000000000001
2007,2007,2022-12-10 05:07:37.403,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018556666666666667
2008,2008,2022-12-10 05:07:42.442,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018459333333333333
2009,2009,2022-12-10 05:07:47.489,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018362
2010,2010,2022-12-10 05:07:52.535,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018264666666666666
2011,2011,2022-12-10 05:07:57.588,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001953,0.0018167333333333334
2012,2012,2022-12-10 05:07:59.218,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,True,0.001807,0.001807
2013,2013,2022-12-10 05:08:02.645,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001807,0.0018141333333333333
2014,2014,2022-12-10 05:08:07.648,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001807,0.0018212666666666667
2015,2015,2022-12-10 05:08:12.743,22.0,23.5,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001807,0.0018284
2016,2016,2022-12-10 05:08:17.813,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018355333333333332
2017,2017,2022-12-10 05:08:22.851,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018426666666666667
2018,2018,2022-12-10 05:08:27.861,22.0,23.49,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018498
2019,2019,2022-12-10 05:08:32.895,22.0,23.5,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018569333333333332
2020,2020,2022-12-10 05:08:37.986,22.0,23.49,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018640666666666667
2021,2021,2022-12-10 05:08:43.021,22.0,23.51,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018712
2022,2022,2022-12-10 05:08:48.057,22.0,23.47,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018783333333333332
2023,2023,2022-12-10 05:08:53.127,22.0,23.51,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018854666666666667
2024,2024,2022-12-10 05:08:58.168,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018926
2025,2025,2022-12-10 05:09:03.219,22.0,23.51,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0018997333333333332
2026,2026,2022-12-10 05:09:08.277,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001807,0.0019068666666666666
2027,2027,2022-12-10 05:09:09.260,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,True,0.001914,0.001914
2028,2028,2022-12-10 05:09:13.295,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0019022666666666666
2029,2029,2022-12-10 05:09:18.389,22.0,23.45,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0018905333333333332
2030,2030,2022-12-10 05:09:23.442,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0018788
2031,2031,2022-12-10 05:09:28.445,22.0,23.54,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0018670666666666667
2032,2032,2022-12-10 05:09:33.499,22.0,23.48,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0018553333333333332
2033,2033,2022-12-10 05:09:38.509,22.0,23.43,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0018436
2034,2034,2022-12-10 05:09:43.555,22.0,23.43,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0018318666666666667
2035,2035,2022-12-10 05:09:48.560,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0018201333333333332
2036,2036,2022-12-10 05:09:53.565,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0018084
2037,2037,2022-12-10 05:09:58.825,22.0,23.49,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0017966666666666667
2038,2038,2022-12-10 05:10:03.850,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0017849333333333332
2039,2039,2022-12-10 05:10:08.918,22.0,23.51,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0017732
2040,2040,2022-12-10 05:10:13.955,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0017614666666666667
2041,2041,2022-12-10 05:10:18.956,22.0,23.49,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001914,0.0017497333333333332
2042,2042,2022-12-10 05:10:19.377,22.0,23.48,21.9,50.067901611328125,0.0,0.0,0.0,0.0,True,0.001738,0.001738
2043,2043,2022-12-10 05:10:23.968,22.0,23.44,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001738,0.0017694285714285713
2044,2044,2022-12-10 05:10:29.019,22.0,23.5,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001738,0.0018008571428571429
2045,2045,2022-12-10 05:10:34.087,22.0,23.51,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001738,0.0018322857142857142
2046,2046,2022-12-10 05:10:39.110,22.0,23.5,21.9,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.0018637142857142856
2047,2047,2022-12-10 05:10:44.177,22.0,23.49,21.9,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.001895142857142857
2048,2048,2022-12-10 05:10:49.190,22.0,23.49,21.9,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.0019265714285714285
2049,2049,2022-12-10 05:10:54.238,22.0,23.5,21.9,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.0019579999999999997
2050,2050,2022-12-10 05:10:59.251,22.0,23.46,21.9,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.0019894285714285712
2051,2051,2022-12-10 05:11:04.277,22.0,23.5,21.9,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.002020857142857143
2052,2052,2022-12-10 05:11:09.313,22.0,23.44,21.9,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.002052285714285714
2053,2053,2022-12-10 05:11:14.384,22.0,23.5,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.0020837142857142855
2054,2054,2022-12-10 05:11:19.399,22.0,23.49,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.002115142857142857
2055,2055,2022-12-10 05:11:24.409,22.0,23.47,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,0.001738,0.0021465714285714282
2056,2056,2022-12-10 05:11:29.416,22.0,23.43,21.8,49.83901977539063,0.0,0.0,0.0,0.0,True,0.002178,0.002178
2057,2057,2022-12-10 05:11:29.699,22.0,23.48,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,0.002178,0.0021095999999999997
2058,2058,2022-12-10 05:11:34.737,22.0,23.44,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,0.002178,0.0020412
2059,2059,2022-12-10 05:11:39.740,22.0,23.4,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,0.002178,0.0019728
2060,2060,2022-12-10 05:11:44.808,22.0,23.41,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0019043999999999999
2061,2061,2022-12-10 05:11:49.826,22.0,23.41,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.001836
2062,2062,2022-12-10 05:11:54.833,22.0,23.4,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0017675999999999998
2063,2063,2022-12-10 05:11:59.880,22.0,23.41,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0016991999999999999
2064,2064,2022-12-10 05:12:04.957,22.0,23.41,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0016308
2065,2065,2022-12-10 05:12:09.986,22.0,23.4,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0015624
2066,2066,2022-12-10 05:12:15.039,22.0,23.43,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.001494
2067,2067,2022-12-10 05:12:20.057,22.0,23.4,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0014256
2068,2068,2022-12-10 05:12:25.140,22.0,23.4,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0013572
2069,2069,2022-12-10 05:12:30.205,22.0,23.48,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0012888
2070,2070,2022-12-10 05:12:35.224,22.0,23.44,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.002178,0.0012204
2071,2071,2022-12-10 05:12:39.594,22.0,23.4,21.9,49.896240234375,0.0,0.0,0.0,0.0,True,0.001152,0.001152
2072,2072,2022-12-10 05:12:40.249,22.0,23.4,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.001152,0.0011689333333333334
2073,2073,2022-12-10 05:12:45.302,22.0,23.4,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.001152,0.0011858666666666666
2074,2074,2022-12-10 05:12:50.355,22.0,23.4,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.001152,0.0012028
2075,2075,2022-12-10 05:12:55.389,22.0,23.46,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0012197333333333333
2076,2076,2022-12-10 05:13:00.408,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0012366666666666667
2077,2077,2022-12-10 05:13:05.436,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0012536
2078,2078,2022-12-10 05:13:10.453,22.0,23.41,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0012705333333333333
2079,2079,2022-12-10 05:13:15.499,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0012874666666666667
2080,2080,2022-12-10 05:13:20.556,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0013044
2081,2081,2022-12-10 05:13:25.639,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0013213333333333332
2082,2082,2022-12-10 05:13:30.697,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0013382666666666666
2083,2083,2022-12-10 05:13:35.713,22.0,23.42,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0013552
2084,2084,2022-12-10 05:13:40.768,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0013721333333333334
2085,2085,2022-12-10 05:13:45.770,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001152,0.0013890666666666665
2086,2086,2022-12-10 05:13:49.613,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,True,0.001406,0.001406
2087,2087,2022-12-10 05:13:50.829,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001406,0.0014229333333333333
2088,2088,2022-12-10 05:13:55.858,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001406,0.0014398666666666667
2089,2089,2022-12-10 05:14:00.888,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001406,0.0014567999999999998
2090,2090,2022-12-10 05:14:05.943,22.0,23.4,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0014737333333333332
2091,2091,2022-12-10 05:14:10.998,22.0,23.4,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0014906666666666666
2092,2092,2022-12-10 05:14:16.032,22.0,23.41,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0015076
2093,2093,2022-12-10 05:14:21.063,22.0,23.4,21.9,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0015245333333333334
2094,2094,2022-12-10 05:14:26.130,22.0,23.4,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0015414666666666665
2095,2095,2022-12-10 05:14:31.174,22.0,23.4,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0015584
2096,2096,2022-12-10 05:14:36.222,22.0,23.4,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0015753333333333333
2097,2097,2022-12-10 05:14:41.248,22.0,23.41,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0015922666666666667
2098,2098,2022-12-10 05:14:46.301,22.0,23.4,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0016091999999999999
2099,2099,2022-12-10 05:14:51.327,22.0,23.4,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0016261333333333333
2100,2100,2022-12-10 05:14:56.334,22.0,23.4,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.001406,0.0016430666666666666
2101,2101,2022-12-10 05:14:59.645,22.0,23.4,21.8,50.1251220703125,0.0,0.0,0.0,0.0,True,0.00166,0.00166
2102,2102,2022-12-10 05:15:01.342,22.0,23.4,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.00166,0.0016216
2103,2103,2022-12-10 05:15:06.412,22.0,23.43,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.00166,0.0015832
2104,2104,2022-12-10 05:15:11.415,22.0,23.41,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,0.00166,0.0015448
2105,2105,2022-12-10 05:15:16.453,22.0,23.4,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0015064
2106,2106,2022-12-10 05:15:21.526,22.0,23.46,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.001468
2107,2107,2022-12-10 05:15:26.587,22.0,23.4,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0014296
2108,2108,2022-12-10 05:15:31.621,22.0,23.4,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0013912
2109,2109,2022-12-10 05:15:36.654,22.0,23.4,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0013528
2110,2110,2022-12-10 05:15:41.685,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0013143999999999999
2111,2111,2022-12-10 05:15:46.702,22.0,23.41,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.001276
2112,2112,2022-12-10 05:15:51.776,22.0,23.38,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0012376
2113,2113,2022-12-10 05:15:56.781,22.0,23.41,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0011992
2114,2114,2022-12-10 05:16:01.782,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0011608
2115,2115,2022-12-10 05:16:06.814,22.0,23.38,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.00166,0.0011224
2116,2116,2022-12-10 05:16:09.764,22.0,23.39,21.9,50.067901611328125,0.0,0.0,0.0,0.0,True,0.001084,0.001084
2117,2117,2022-12-10 05:16:11.866,22.0,23.32,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001084,0.0011230666666666666
2118,2118,2022-12-10 05:16:16.987,22.0,23.33,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001084,0.0011621333333333332
2119,2119,2022-12-10 05:16:22.054,22.0,23.4,21.9,50.067901611328125,0.0,0.0,0.0,0.0,False,0.001084,0.0012012
2120,2120,2022-12-10 05:16:27.097,22.0,23.4,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0012402666666666666
2121,2121,2022-12-10 05:16:32.138,22.0,23.37,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0012793333333333333
2122,2122,2022-12-10 05:16:37.166,22.0,23.33,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0013184
2123,2123,2022-12-10 05:16:42.241,22.0,23.38,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0013574666666666666
2124,2124,2022-12-10 05:16:47.261,22.0,23.34,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0013965333333333333
2125,2125,2022-12-10 05:16:52.273,22.0,23.38,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0014356
2126,2126,2022-12-10 05:16:57.295,22.0,23.31,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0014746666666666667
2127,2127,2022-12-10 05:17:02.324,22.0,23.39,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0015137333333333333
2128,2128,2022-12-10 05:17:07.377,22.0,23.36,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0015528
2129,2129,2022-12-10 05:17:12.379,22.0,23.33,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0015918666666666667
2130,2130,2022-12-10 05:17:17.446,22.0,23.38,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.001084,0.0016309333333333334
2131,2131,2022-12-10 05:17:19.900,22.0,23.38,21.8,49.896240234375,0.0,0.0,0.0,0.0,True,0.00167,0.00167
2132,2132,2022-12-10 05:17:22.486,22.0,23.31,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,0.00167,0.0015626000000000001
2133,2133,2022-12-10 05:17:27.535,22.0,23.3,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00167,0.0014552
2134,2134,2022-12-10 05:17:32.569,22.0,23.3,21.9,49.896240234375,0.0,0.0,0.0,0.0,False,0.00167,0.0013478000000000001
