,index,t_bett,t_spindle,t_motor,M8,M121,M127,M7,given2model,date,welle_z,prediction,DRZ2,interpolated_welle_z
551,551,22.0,22.0,24.9,0.0,0.0,0.0,0.0,True,2023-03-01 13:41:23.295,0.017656249925494194,0.004643565177917481,2999.89697265625,0.017656249925494194
552,552,22.0,22.0,24.86,0.0,0.0,0.0,0.0,False,2023-03-01 13:41:28.323,0.017656249925494194,0.004643565177917481,2999.89697265625,0.017656249925494194
553,553,22.0,22.0,24.84,0.0,0.0,0.0,0.0,False,2023-03-01 13:41:33.367,0.017656249925494194,0.004643565177917481,2999.89697265625,0.017656249925494194
554,554,22.0,22.0,24.9,0.0,0.0,0.0,0.0,False,2023-03-01 13:41:38.423,0.017656249925494194,0.004643565177917481,2999.89697265625,0.017656249925494194
555,555,22.0,22.0,24.86,0.0,0.0,0.0,0.0,False,2023-03-01 13:41:43.429,0.017656249925494194,0.004643565177917481,2999.89697265625,0.017656249925494194
556,556,22.0,22.0,24.91,0.0,0.0,0.0,0.0,False,2023-03-01 13:41:48.479,0.017656249925494194,0.004643565177917481,2999.89697265625,0.017656249925494194
557,557,22.0,22.0,24.85,0.0,0.0,0.0,0.0,True,2023-03-01 13:41:53.505,0.017656249925494194,0.004617814540863037,2999.89697265625,0.017656249925494194
558,558,22.0,22.0,24.9,0.0,0.0,0.0,0.0,False,2023-03-01 13:41:58.542,0.017656249925494194,0.004617814540863037,2999.89697265625,0.017656249925494194
559,559,22.0,22.0,24.86,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:03.571,0.017656249925494194,0.004617814540863037,2999.89697265625,0.017656249925494194
560,560,22.0,21.9,24.92,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:08.582,0.017656249925494194,0.004617814540863037,2999.89697265625,0.017656249925494194
561,561,22.0,21.9,24.85,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:13.599,0.017656249925494194,0.004617814540863037,2999.89697265625,0.017656249925494194
562,562,22.0,21.9,24.86,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:18.638,0.017656249925494194,0.004617814540863037,2999.89697265625,0.017656249925494194
563,563,22.0,21.9,24.87,0.0,0.0,0.0,0.0,True,2023-03-01 13:42:23.679,0.017656249925494194,0.004535019397735596,2999.89697265625,0.017656249925494194
564,564,22.0,21.9,24.82,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:28.733,0.017656249925494194,0.004535019397735596,2999.89697265625,0.017656249925494194
565,565,22.0,21.9,24.79,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:33.733,0.017656249925494194,0.004535019397735596,2999.89697265625,0.017656249925494194
566,566,22.0,21.9,24.82,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:38.737,0.017656249925494194,0.004535019397735596,2999.89697265625,0.017656249925494194
567,567,22.0,21.9,24.71,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:43.796,0.017656249925494194,0.004535019397735596,2999.89697265625,0.017656249925494194
568,568,22.0,21.9,24.83,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:48.799,0.017656249925494194,0.004535019397735596,2999.89697265625,0.017656249925494194
569,569,22.0,22.0,24.88,0.0,0.0,0.0,0.0,True,2023-03-01 13:42:53.854,0.017656249925494194,0.0045452375411987305,2999.89697265625,0.017656249925494194
570,570,22.0,22.0,24.81,0.0,0.0,0.0,0.0,False,2023-03-01 13:42:58.893,0.017656249925494194,0.0045452375411987305,2999.89697265625,0.017656249925494194
571,571,22.0,22.0,24.84,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:03.932,0.017656249925494194,0.0045452375411987305,2999.89697265625,0.017656249925494194
572,572,22.0,22.0,24.84,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:08.951,0.017656249925494194,0.0045452375411987305,2999.89697265625,0.017656249925494194
573,573,22.0,22.0,24.85,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:13.988,0.017656249925494194,0.0045452375411987305,2999.89697265625,0.017656249925494194
574,574,22.0,22.0,24.8,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:18.992,0.017656249925494194,0.0045452375411987305,2999.89697265625,0.017656249925494194
575,575,22.0,22.0,24.84,0.0,0.0,0.0,0.0,True,2023-03-01 13:43:24.060,0.017656249925494194,0.004544920921325683,2999.89697265625,0.017656249925494194
576,576,22.0,22.0,24.82,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:29.107,0.017656249925494194,0.004544920921325683,2999.89697265625,0.017656249925494194
577,577,22.0,22.0,24.8,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:34.151,0.017656249925494194,0.004544920921325683,2999.89697265625,0.017656249925494194
578,578,22.0,22.0,24.82,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:39.200,0.017656249925494194,0.004544920921325683,2999.89697265625,0.017656249925494194
579,579,22.0,22.0,24.82,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:44.243,0.017656249925494194,0.004544920921325683,2999.89697265625,0.017656249925494194
580,580,22.0,22.0,24.97,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:49.260,0.017656249925494194,0.004544920921325683,2999.89697265625,0.017656249925494194
581,581,22.0,22.0,24.8,0.0,0.0,0.0,0.0,True,2023-03-01 13:43:54.330,0.017656249925494194,0.004551980495452881,2999.89697265625,0.017656249925494194
582,582,22.0,22.0,24.83,0.0,0.0,0.0,0.0,False,2023-03-01 13:43:59.354,0.017656249925494194,0.004551980495452881,2999.89697265625,0.017656249925494194
583,583,22.0,22.0,24.75,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:04.367,0.017656249925494194,0.004551980495452881,2999.89697265625,0.017656249925494194
584,584,22.0,22.0,25.27,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:09.384,0.017656249925494194,0.004551980495452881,2999.89697265625,0.017656249925494194
585,585,22.0,22.0,25.33,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:14.393,0.017656249925494194,0.004551980495452881,2999.89697265625,0.017656249925494194
586,586,22.0,22.0,25.37,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:19.400,0.017656249925494194,0.004551980495452881,2999.89697265625,0.017656249925494194
587,587,22.0,22.0,25.39,0.0,0.0,0.0,0.0,True,2023-03-01 13:44:24.443,0.017656249925494194,0.004553293228149414,2999.89697265625,0.017656249925494194
588,588,22.0,22.0,25.47,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:29.486,0.017656249925494194,0.004553293228149414,2999.89697265625,0.017656249925494194
589,589,22.0,22.1,25.49,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:34.545,0.017656249925494194,0.004553293228149414,2999.89697265625,0.017656249925494194
590,590,22.0,22.1,25.5,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:39.575,0.017656249925494194,0.004553293228149414,2999.89697265625,0.017656249925494194
591,591,22.0,22.1,25.63,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:44.588,0.017656249925494194,0.004553293228149414,2999.89697265625,0.017656249925494194
592,592,22.0,22.2,25.59,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:49.621,0.017656249925494194,0.004553293228149414,3000.240234375,0.017656249925494194
593,593,22.0,22.2,25.78,0.0,0.0,0.0,0.0,True,2023-03-01 13:44:54.676,0.017656249925494194,0.0048580608367919925,3000.240234375,0.017656249925494194
594,594,22.0,22.2,25.73,0.0,0.0,0.0,0.0,False,2023-03-01 13:44:59.748,0.017656249925494194,0.0048580608367919925,3000.240234375,0.017656249925494194
595,595,22.0,22.3,25.82,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:04.788,0.017656249925494194,0.0048580608367919925,3000.240234375,0.017656249925494194
596,596,22.0,22.3,25.85,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:09.859,0.017656249925494194,0.0048580608367919925,3000.240234375,0.017656249925494194
597,597,22.0,22.4,25.96,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:14.899,0.017656249925494194,0.0048580608367919925,3000.240234375,0.017656249925494194
598,598,22.0,22.4,25.9,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:19.919,0.017656249925494194,0.0048580608367919925,3000.240234375,0.017656249925494194
599,599,22.0,22.4,26.01,0.0,0.0,0.0,0.0,True,2023-03-01 13:45:24.940,0.017656249925494194,0.005218974590301514,3000.240234375,0.017656249925494194
600,600,22.0,22.4,26.02,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:29.973,0.017656249925494194,0.005218974590301514,3000.240234375,0.017656249925494194
601,601,22.0,22.4,26.09,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:34.988,0.017656249925494194,0.005218974590301514,3000.240234375,0.017656249925494194
602,602,22.0,22.4,26.25,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:40.035,0.017656249925494194,0.005218974590301514,3000.240234375,0.017656249925494194
603,603,22.0,22.5,26.24,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:45.088,0.017656249925494194,0.005218974590301514,3000.240234375,0.017656249925494194
604,604,22.0,22.5,26.45,0.0,0.0,0.0,0.0,False,2023-03-01 13:45:50.180,0.017656249925494194,0.005218974590301514,3000.240234375,0.017656249925494194
605,605,22.0,22.6,26.48,0.0,0.0,0.0,0.0,True,2023-03-01 13:45:55.235,0.017656249925494194,0.005659308910369873,3000.240234375,0.017656249925494194
606,606,22.0,22.6,26.59,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:00.282,0.017656249925494194,0.005659308910369873,3000.240234375,0.017656249925494194
607,607,22.1,22.6,26.64,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:05.286,0.017656249925494194,0.005659308910369873,3000.240234375,0.017656249925494194
608,608,22.1,22.6,26.76,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:10.315,0.017656249925494194,0.005659308910369873,3000.240234375,0.017656249925494194
609,609,22.0,22.6,26.73,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:15.361,0.017656249925494194,0.005659308910369873,3000.240234375,0.017656249925494194
610,610,22.0,22.6,26.89,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:20.372,0.017656249925494194,0.005659308910369873,3000.240234375,0.017656249925494194
611,611,22.0,22.6,27.03,0.0,0.0,0.0,0.0,True,2023-03-01 13:46:25.418,0.017656249925494194,0.0059853348731994625,3000.240234375,0.017656249925494194
612,612,22.0,22.6,27.13,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:30.449,0.017656249925494194,0.0059853348731994625,3000.240234375,0.017656249925494194
613,613,22.0,22.6,27.27,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:35.483,0.017656249925494194,0.0059853348731994625,3000.240234375,0.017656249925494194
614,614,22.0,22.6,27.34,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:40.573,0.017656249925494194,0.0059853348731994625,3000.240234375,0.017656249925494194
615,615,22.0,22.6,27.39,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:45.621,0.017656249925494194,0.0059853348731994625,3000.240234375,0.017656249925494194
616,616,22.0,22.6,27.45,0.0,0.0,0.0,0.0,False,2023-03-01 13:46:50.647,0.017656249925494194,0.0059853348731994625,3000.240234375,0.017656249925494194
617,617,22.0,22.6,27.65,0.0,0.0,0.0,0.0,True,2023-03-01 13:46:55.680,0.017656249925494194,0.006268754959106445,3000.240234375,0.017656249925494194
618,618,22.0,22.6,27.67,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:00.724,0.017656249925494194,0.006268754959106445,3000.240234375,0.017656249925494194
619,619,22.0,22.6,27.75,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:05.753,0.017656249925494194,0.006268754959106445,3000.240234375,0.017656249925494194
620,620,22.0,22.6,27.86,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:10.782,0.017656249925494194,0.006268754959106445,3000.240234375,0.017656249925494194
621,621,22.0,22.6,27.99,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:15.859,0.017656249925494194,0.006268754959106445,3000.240234375,0.017656249925494194
622,622,22.0,22.6,27.97,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:20.875,0.017656249925494194,0.006268754959106445,3000.240234375,0.017656249925494194
623,623,22.0,22.6,28.08,0.0,0.0,0.0,0.0,True,2023-03-01 13:47:25.916,0.017656249925494194,0.006421410560607911,3000.240234375,0.017656249925494194
624,624,22.0,22.6,28.13,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:30.917,0.017656249925494194,0.006421410560607911,3000.240234375,0.017656249925494194
625,625,22.0,22.6,28.18,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:35.962,0.017656249925494194,0.006421410560607911,3000.240234375,0.017656249925494194
626,626,22.0,22.6,28.23,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:41.012,0.017656249925494194,0.006421410560607911,3000.240234375,0.017656249925494194
627,627,22.0,22.6,28.29,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:46.029,0.017656249925494194,0.006421410560607911,3000.240234375,0.017656249925494194
628,628,22.0,22.6,28.44,0.0,0.0,0.0,0.0,False,2023-03-01 13:47:51.059,0.017656249925494194,0.006421410560607911,3000.240234375,0.017656249925494194
629,629,22.0,22.6,28.47,0.0,0.0,0.0,0.0,True,2023-03-01 13:47:56.062,0.017656249925494194,0.0065217742919921875,3000.240234375,0.017656249925494194
630,630,22.0,22.7,28.57,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:01.129,0.017656249925494194,0.0065217742919921875,3000.240234375,0.017656249925494194
631,631,22.0,22.7,28.62,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:06.178,0.017656249925494194,0.0065217742919921875,3000.240234375,0.017656249925494194
632,632,22.0,22.7,28.64,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:11.205,0.017656249925494194,0.0065217742919921875,3000.240234375,0.017656249925494194
633,633,22.0,22.7,28.72,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:16.234,0.017656249925494194,0.0065217742919921875,3000.240234375,0.017656249925494194
634,634,22.0,22.7,28.82,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:21.268,0.017656249925494194,0.0065217742919921875,3000.240234375,0.017656249925494194
635,635,22.0,22.7,28.84,0.0,0.0,0.0,0.0,True,2023-03-01 13:48:26.324,0.017656249925494194,0.006782295703887939,3000.240234375,0.017656249925494194
636,636,22.0,22.7,28.98,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:31.393,0.017656249925494194,0.006782295703887939,3000.240234375,0.017656249925494194
637,637,22.0,22.7,28.99,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:36.403,0.017656249925494194,0.006782295703887939,3000.240234375,0.017656249925494194
638,638,22.0,22.7,29.0,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:41.462,0.017656249925494194,0.006782295703887939,3000.240234375,0.017656249925494194
639,639,22.0,22.7,29.12,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:46.484,0.017656249925494194,0.006782295703887939,3000.240234375,0.017656249925494194
640,640,22.1,22.7,29.19,0.0,0.0,0.0,0.0,False,2023-03-01 13:48:51.507,0.017656249925494194,0.006782295703887939,3000.240234375,0.017656249925494194
641,641,22.0,22.7,29.27,0.0,0.0,0.0,0.0,True,2023-03-01 13:48:56.578,0.017656249925494194,0.006878730297088623,3000.240234375,0.017656249925494194
642,642,22.0,22.7,29.25,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:01.645,0.017656249925494194,0.006878730297088623,3000.240234375,0.017656249925494194
643,643,22.0,22.7,29.32,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:06.677,0.017656249925494194,0.006878730297088623,3000.240234375,0.017656249925494194
644,644,22.0,22.7,29.44,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:11.736,0.017656249925494194,0.006878730297088623,3000.240234375,0.017656249925494194
645,645,22.0,22.7,29.49,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:16.752,0.017656249925494194,0.006878730297088623,3000.240234375,0.017656249925494194
646,646,22.0,22.7,29.58,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:21.797,0.017656249925494194,0.006878730297088623,3000.240234375,0.017656249925494194
647,647,22.0,22.7,29.59,0.0,0.0,0.0,0.0,True,2023-03-01 13:49:26.807,0.017656249925494194,0.007046380043029785,3000.240234375,0.017656249925494194
648,648,22.0,22.7,29.61,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:31.833,0.017656249925494194,0.007046380043029785,3000.240234375,0.017656249925494194
649,649,22.0,22.7,29.64,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:36.876,0.017656249925494194,0.007046380043029785,3000.240234375,0.017656249925494194
650,650,22.0,22.7,29.69,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:41.884,0.017656249925494194,0.007046380043029785,3000.240234375,0.017656249925494194
651,651,22.0,22.7,29.75,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:46.953,0.017656249925494194,0.007046380043029785,3000.240234375,0.017656249925494194
652,652,22.0,22.8,29.82,0.0,0.0,0.0,0.0,False,2023-03-01 13:49:52.008,0.017656249925494194,0.007046380043029785,3000.240234375,0.017656249925494194
653,653,22.1,22.8,29.82,0.0,0.0,0.0,0.0,True,2023-03-01 13:49:57.040,0.017656249925494194,0.0071245160102844235,3000.240234375,0.017656249925494194
654,654,22.0,22.8,29.85,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:02.085,0.017656249925494194,0.0071245160102844235,3000.240234375,0.017656249925494194
655,655,22.0,22.8,29.93,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:07.115,0.017656249925494194,0.0071245160102844235,3000.240234375,0.017656249925494194
656,656,22.0,22.8,29.91,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:12.171,0.017656249925494194,0.0071245160102844235,3000.240234375,0.017656249925494194
657,657,22.0,22.8,29.96,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:17.172,0.017656249925494194,0.0071245160102844235,3000.240234375,0.017656249925494194
658,658,22.0,22.8,30.13,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:22.236,0.017656249925494194,0.0071245160102844235,3000.240234375,0.017656249925494194
659,659,22.0,22.8,30.05,0.0,0.0,0.0,0.0,True,2023-03-01 13:50:27.238,0.017656249925494194,0.007262232303619384,3000.240234375,0.017656249925494194
660,660,22.0,22.8,30.18,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:32.269,0.017656249925494194,0.007262232303619384,3000.240234375,0.017656249925494194
661,661,22.0,22.8,30.28,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:37.281,0.017656249925494194,0.007262232303619384,3000.240234375,0.017656249925494194
662,662,22.0,22.8,30.28,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:42.297,0.017656249925494194,0.007262232303619384,3000.240234375,0.017656249925494194
663,663,22.0,22.8,30.36,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:47.317,0.017656249925494194,0.007262232303619384,3000.240234375,0.017656249925494194
664,664,22.0,22.8,30.39,0.0,0.0,0.0,0.0,False,2023-03-01 13:50:52.382,0.017656249925494194,0.007262232303619384,3000.240234375,0.017656249925494194
665,665,22.0,22.8,30.4,0.0,0.0,0.0,0.0,True,2023-03-01 13:50:57.571,0.017656249925494194,0.007278610229492188,3000.240234375,0.017656249925494194
666,666,22.0,22.7,30.49,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:02.604,0.017656249925494194,0.007278610229492188,3000.240234375,0.017656249925494194
667,667,22.0,22.8,30.58,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:07.632,0.017656249925494194,0.007278610229492188,3000.240234375,0.017656249925494194
668,668,22.0,22.7,30.53,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:12.677,0.017656249925494194,0.007278610229492188,3000.240234375,0.017656249925494194
669,669,22.0,22.8,30.57,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:17.744,0.017656249925494194,0.007278610229492188,3000.240234375,0.017656249925494194
670,670,22.0,22.7,30.66,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:22.756,0.017656249925494194,0.007278610229492188,3000.240234375,0.017656249925494194
671,671,22.0,22.8,30.68,0.0,0.0,0.0,0.0,True,2023-03-01 13:51:27.788,0.017656249925494194,0.007356437683105468,3000.240234375,0.017656249925494194
672,672,22.1,22.8,30.67,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:32.868,0.017656249925494194,0.007356437683105468,3000.240234375,0.017656249925494194
673,673,22.0,22.8,30.7,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:37.957,0.017656249925494194,0.007356437683105468,3000.240234375,0.017656249925494194
674,674,22.0,22.8,30.85,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:43.011,0.017656249925494194,0.007356437683105468,3000.240234375,0.017656249925494194
675,675,22.0,22.8,30.9,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:48.074,0.017656249925494194,0.007356437683105468,3000.240234375,0.017656249925494194
676,676,22.0,22.8,30.87,0.0,0.0,0.0,0.0,False,2023-03-01 13:51:53.078,0.017656249925494194,0.007356437683105468,3000.240234375,0.017656249925494194
677,677,22.1,22.8,30.88,0.0,0.0,0.0,0.0,True,2023-03-01 13:51:58.136,0.017656249925494194,0.007315783977508545,3000.240234375,0.017656249925494194
678,678,22.0,22.8,30.83,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:03.172,0.017656249925494194,0.007315783977508545,3000.240234375,0.017656249925494194
679,679,22.0,22.8,30.98,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:08.220,0.017656249925494194,0.007315783977508545,3000.240234375,0.017656249925494194
680,680,22.0,22.8,30.93,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:13.264,0.017656249925494194,0.007315783977508545,3000.240234375,0.017656249925494194
681,681,22.0,22.8,30.96,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:18.301,0.017656249925494194,0.007315783977508545,3000.240234375,0.017656249925494194
682,682,22.0,22.8,30.89,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:23.302,0.017656249925494194,0.007315783977508545,3000.240234375,0.017656249925494194
683,683,22.0,22.8,31.02,0.0,0.0,0.0,0.0,True,2023-03-01 13:52:28.312,0.017656249925494194,0.0074453258514404295,3000.240234375,0.017656249925494194
684,684,22.0,22.8,31.03,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:33.312,0.017656249925494194,0.0074453258514404295,3000.240234375,0.017656249925494194
685,685,22.0,22.8,31.1,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:38.360,0.017656249925494194,0.0074453258514404295,3000.240234375,0.017656249925494194
686,686,22.0,22.8,31.17,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:43.371,0.017656249925494194,0.0074453258514404295,3000.240234375,0.017656249925494194
687,687,22.0,22.8,31.17,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:48.387,0.017656249925494194,0.0074453258514404295,3000.240234375,0.017656249925494194
688,688,22.0,22.8,31.23,0.0,0.0,0.0,0.0,False,2023-03-01 13:52:53.395,0.017656249925494194,0.0074453258514404295,3000.240234375,0.017656249925494194
689,689,22.0,22.8,31.33,0.0,0.0,0.0,0.0,True,2023-03-01 13:52:58.396,0.017656249925494194,0.007460007667541504,3000.240234375,0.017656249925494194
690,690,22.0,22.8,31.29,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:03.447,0.017656249925494194,0.007460007667541504,3000.240234375,0.017656249925494194
691,691,22.0,22.8,31.3,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:08.452,0.017656249925494194,0.007460007667541504,3000.240234375,0.017656249925494194
692,692,22.0,22.8,31.36,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:13.482,0.017656249925494194,0.007460007667541504,3000.240234375,0.017656249925494194
693,693,22.0,22.8,31.44,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:18.535,0.017656249925494194,0.007460007667541504,3000.240234375,0.017656249925494194
694,694,22.0,22.8,31.4,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:23.545,0.017656249925494194,0.007460007667541504,3000.240234375,0.017656249925494194
695,695,22.0,22.8,31.54,0.0,0.0,0.0,0.0,True,2023-03-01 13:53:28.617,0.017656249925494194,0.007590811729431152,3000.240234375,0.017656249925494194
696,696,22.0,22.8,31.45,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:33.674,0.017656249925494194,0.007590811729431152,3000.240234375,0.017656249925494194
697,697,22.0,22.8,31.49,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:38.717,0.017656249925494194,0.007590811729431152,3000.240234375,0.017656249925494194
698,698,22.0,22.8,31.52,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:43.771,0.017656249925494194,0.007590811729431152,3000.240234375,0.017656249925494194
699,699,22.0,22.8,31.54,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:48.797,0.017656249925494194,0.007590811729431152,3000.240234375,0.017656249925494194
700,700,22.0,22.8,31.55,0.0,0.0,0.0,0.0,False,2023-03-01 13:53:53.853,0.017656249925494194,0.007590811729431152,3000.240234375,0.017656249925494194
701,701,22.0,22.8,31.52,0.0,0.0,0.0,0.0,True,2023-03-01 13:53:58.918,0.017656249925494194,0.007673242092132568,3000.240234375,0.017656249925494194
702,702,22.0,22.8,31.66,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:03.983,0.017656249925494194,0.007673242092132568,3000.240234375,0.017656249925494194
703,703,22.0,22.8,31.62,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:09.019,0.017656249925494194,0.007673242092132568,3000.240234375,0.017656249925494194
704,704,22.0,22.8,31.64,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:14.050,0.017656249925494194,0.007673242092132568,3000.240234375,0.017656249925494194
705,705,22.0,22.8,31.71,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:19.059,0.017656249925494194,0.007673242092132568,3000.240234375,0.017656249925494194
706,706,22.0,22.8,31.69,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:24.069,0.017656249925494194,0.007673242092132568,3000.240234375,0.017656249925494194
707,707,22.0,22.8,31.64,0.0,0.0,0.0,0.0,True,2023-03-01 13:54:29.081,0.017656249925494194,0.007759629249572754,3000.240234375,0.017656249925494194
708,708,22.0,22.8,31.73,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:34.113,0.017656249925494194,0.007759629249572754,3000.240234375,0.017656249925494194
709,709,22.0,22.8,31.69,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:39.133,0.017656249925494194,0.007759629249572754,3000.240234375,0.017656249925494194
710,710,22.0,22.8,31.64,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:44.158,0.017656249925494194,0.007759629249572754,3000.240234375,0.017656249925494194
711,711,22.0,22.8,31.71,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:49.163,0.017656249925494194,0.007759629249572754,3000.240234375,0.017656249925494194
712,712,22.0,22.8,31.85,0.0,0.0,0.0,0.0,False,2023-03-01 13:54:54.217,0.017656249925494194,0.007759629249572754,3000.240234375,0.017656249925494194
713,713,22.0,22.8,31.81,0.0,0.0,0.0,0.0,True,2023-03-01 13:54:59.222,0.017656249925494194,0.007855143547058106,3000.240234375,0.017656249925494194
714,714,22.0,22.8,31.77,0.0,0.0,0.0,0.0,False,2023-03-01 13:55:04.255,0.017656249925494194,0.007855143547058106,3000.240234375,0.017656249925494194
715,715,22.0,22.8,31.93,0.0,0.0,0.0,0.0,False,2023-03-01 13:55:09.295,0.017656249925494194,0.007855143547058106,3000.240234375,0.017656249925494194
716,716,22.0,22.8,31.92,0.0,0.0,0.0,0.0,False,2023-03-01 13:55:14.366,0.017656249925494194,0.007855143547058106,3000.240234375,0.017656249925494194
717,717,22.0,22.8,31.98,0.0,0.0,0.0,0.0,False,2023-03-01 13:55:19.429,0.017656249925494194,0.007855143547058106,3000.240234375,0.017656249925494194
